image,resolution,version,run_id,time_ms
automobile3.jpg,640x480,opencv,12,2.0687
automobile3.jpg,640x480,opencv,13,2.0314
automobile3.jpg,640x480,opencv,14,2.0632
automobile3.jpg,640x480,opencv,15,2.0895
automobile3.jpg,640x480,opencv,16,2.306
automobile3.jpg,640x480,opencv,17,2.5727
automobile3.jpg,640x480,opencv,18,2.2925
automobile3.jpg,640x480,opencv,19,3.3028
automobile3.jpg,640x480,opencv,20,2.1797
automobile3.jpg,640x480,opencv,21,2.0925
automobile3.jpg,640x480,opencv,22,2.0765
automobile3.jpg,640x480,opencv,23,2.0287
automobile3.jpg,640x480,opencv,24,2.0053
automobile3.jpg,640x480,opencv,25,1.9818
automobile3.jpg,640x480,opencv,26,2.0559
automobile3.jpg,640x480,opencv,27,2.0547
automobile3.jpg,640x480,opencv,28,1.9679
automobile3.jpg,640x480,opencv,29,1.9763
automobile3.jpg,640x480,opencv,30,2.11
detail1.jpg,640x480,manual,1,1.4926
detail1.jpg,640x480,manual,2,1.7154
detail1.jpg,640x480,manual,3,1.6112
detail1.jpg,640x480,manual,4,1.6874
detail1.jpg,640x480,manual,5,1.6068
detail1.jpg,640x480,manual,6,1.6865
detail1.jpg,640x480,manual,7,1.624
detail1.jpg,640x480,manual,8,1.7007
detail1.jpg,640x480,manual,9,1.6572
detail1.jpg,640x480,manual,10,1.7458
detail1.jpg,640x480,manual,11,1.614
detail1.jpg,640x480,manual,12,1.6824
detail1.jpg,640x480,manual,13,1.6043
detail1.jpg,640x480,manual,14,1.6859
detail1.jpg,640x480,manual,15,1.6004
detail1.jpg,640x480,manual,16,1.6822
detail1.jpg,640x480,manual,17,1.6036
detail1.jpg,640x480,manual,18,1.6859
detail1.jpg,640x480,manual,19,1.6343
detail1.jpg,640x480,manual,20,1.8513
detail1.jpg,640x480,manual,21,1.7122
detail1.jpg,640x480,manual,22,1.7438
detail1.jpg,640x480,manual,23,1.6112
detail1.jpg,640x480,manual,24,1.6855
detail1.jpg,640x480,manual,25,1.597
detail1.jpg,640x480,manual,26,1.6794
detail1.jpg,640x480,manual,27,1.6072
detail1.jpg,640x480,manual,28,1.685
detail1.jpg,640x480,manual,29,1.7325
detail1.jpg,640x480,manual,30,1.9077
detail1.jpg,640x480,opencv,1,1.9419
detail1.jpg,640x480,opencv,2,2.0379
detail1.jpg,640x480,opencv,3,1.9616
detail1.jpg,640x480,opencv,4,1.9635
detail1.jpg,640x480,opencv,5,1.9485
detail1.jpg,640x480,opencv,6,1.9386
detail1.jpg,640x480,opencv,7,1.9951
detail1.jpg,640x480,opencv,8,2.0636
detail1.jpg,640x480,opencv,9,2.1942
detail1.jpg,640x480,opencv,10,2.1266
detail1.jpg,640x480,opencv,11,2.2772
detail1.jpg,640x480,opencv,12,2.0925
detail1.jpg,640x480,opencv,13,2.0342
detail1.jpg,640x480,opencv,14,1.9956
detail1.jpg,640x480,opencv,15,2.0135
detail1.jpg,640x480,opencv,16,2.0314
detail1.jpg,640x480,opencv,17,2.1416
detail1.jpg,640x480,opencv,18,2.1641
detail1.jpg,640x480,opencv,19,2.1102
detail1.jpg,640x480,opencv,20,2.0832
detail1.jpg,640x480,opencv,21,2.0583
detail1.jpg,640x480,opencv,22,1.988
detail1.jpg,640x480,opencv,23,1.986
detail1.jpg,640x480,opencv,24,1.9884
detail1.jpg,640x480,opencv,25,2.0325
detail1.jpg,640x480,opencv,26,1.9581
detail1.jpg,640x480,opencv,27,2.0053
detail1.jpg,640x480,opencv,28,1.9617
detail1.jpg,640x480,opencv,29,1.9336
detail1.jpg,640x480,opencv,30,1.9778
detail2.jpg,640x480,manual,1,1.4797
detail2.jpg,640x480,manual,2,1.6271
detail2.jpg,640x480,manual,3,1.5908
detail2.jpg,640x480,manual,4,1.5989
detail2.jpg,640x480,manual,5,1.686
detail2.jpg,640x480,manual,6,1.6104
detail2.jpg,640x480,manual,7,1.6027
detail2.jpg,640x480,manual,8,1.6039
detail2.jpg,640x480,manual,9,1.6087
detail2.jpg,640x480,manual,10,1.6371
detail2.jpg,640x480,manual,11,1.7025
detail2.jpg,640x480,manual,12,1.7009
detail2.jpg,640x480,manual,13,1.6258
detail2.jpg,640x480,manual,14,1.6323
detail2.jpg,640x480,manual,15,1.608
detail2.jpg,640x480,manual,16,1.6013
detail2.jpg,640x480,manual,17,1.6069
detail2.jpg,640x480,manual,18,1.6059
detail2.jpg,640x480,manual,19,1.6018
detail2.jpg,640x480,manual,20,1.6437
detail2.jpg,640x480,manual,21,1.7123
detail2.jpg,640x480,manual,22,1.6697
detail2.jpg,640x480,manual,23,1.5985
detail2.jpg,640x480,manual,24,1.6582
detail2.jpg,640x480,manual,25,1.6132
detail2.jpg,640x480,manual,26,1.6123
detail2.jpg,640x480,manual,27,1.6524
detail2.jpg,640x480,manual,28,1.6085
detail2.jpg,640x480,manual,29,1.6073
detail2.jpg,640x480,manual,30,1.6424
detail2.jpg,640x480,opencv,1,1.9603
detail2.jpg,640x480,opencv,2,2.0211
detail2.jpg,640x480,opencv,3,1.9202
detail2.jpg,640x480,opencv,4,1.8932
detail2.jpg,640x480,opencv,5,1.8004
detail2.jpg,640x480,opencv,6,1.8331
detail2.jpg,640x480,opencv,7,1.8599
detail2.jpg,640x480,opencv,8,1.8222
detail2.jpg,640x480,opencv,9,1.801
detail2.jpg,640x480,opencv,10,1.8712
detail2.jpg,640x480,opencv,11,1.944
detail2.jpg,640x480,opencv,12,1.8789
detail2.jpg,640x480,opencv,13,1.7968
detail2.jpg,640x480,opencv,14,1.8245
detail2.jpg,640x480,opencv,15,1.8508
detail2.jpg,640x480,opencv,16,1.8151
detail2.jpg,640x480,opencv,17,1.7879
detail2.jpg,640x480,opencv,18,1.8256
detail2.jpg,640x480,opencv,19,1.8746
detail2.jpg,640x480,opencv,20,1.9147
detail2.jpg,640x480,opencv,21,1.873
detail2.jpg,640x480,opencv,22,1.8754
detail2.jpg,640x480,opencv,23,1.8457
detail2.jpg,640x480,opencv,24,1.8245
detail2.jpg,640x480,opencv,25,1.8005
detail2.jpg,640x480,opencv,26,1.8602
detail2.jpg,640x480,opencv,27,1.8607
detail2.jpg,640x480,opencv,28,1.9161
detail2.jpg,640x480,opencv,29,2.0026
detail2.jpg,640x480,opencv,30,1.9724
detail3.jpg,640x480,manual,1,1.9197
detail3.jpg,640x480,manual,2,1.5529
detail3.jpg,640x480,manual,3,1.5454
detail3.jpg,640x480,manual,4,1.594
detail3.jpg,640x480,manual,5,2.1667
detail3.jpg,640x480,manual,6,1.4815
detail3.jpg,640x480,manual,7,1.4642
detail3.jpg,640x480,manual,8,1.4648
detail3.jpg,640x480,manual,9,1.8257
detail3.jpg,640x480,manual,10,1.5016
detail3.jpg,640x480,manual,11,1.4677
detail3.jpg,640x480,manual,12,1.4644
detail3.jpg,640x480,manual,13,1.5346
detail3.jpg,640x480,manual,14,1.8506
detail3.jpg,640x480,manual,15,1.4695
detail3.jpg,640x480,manual,16,1.4647
detail3.jpg,640x480,manual,17,1.4646
detail3.jpg,640x480,manual,18,1.8046
detail3.jpg,640x480,manual,19,1.5209
detail3.jpg,640x480,manual,20,1.4647
detail3.jpg,640x480,manual,21,1.4642
detail3.jpg,640x480,manual,22,1.4655
detail3.jpg,640x480,manual,23,1.8456
detail3.jpg,640x480,manual,24,1.522
detail3.jpg,640x480,manual,25,1.4661
detail3.jpg,640x480,manual,26,1.4649
detail3.jpg,640x480,manual,27,1.8119
detail3.jpg,640x480,manual,28,1.5015
detail3.jpg,640x480,manual,29,1.476
detail3.jpg,640x480,manual,30,1.4652
detail3.jpg,640x480,opencv,1,1.9246
detail3.jpg,640x480,opencv,2,1.8694
detail3.jpg,640x480,opencv,3,1.8153
detail3.jpg,640x480,opencv,4,1.8219
detail3.jpg,640x480,opencv,5,1.845
detail3.jpg,640x480,opencv,6,1.8117
detail3.jpg,640x480,opencv,7,1.7995
detail3.jpg,640x480,opencv,8,1.7781
detail3.jpg,640x480,opencv,9,1.8259
detail3.jpg,640x480,opencv,10,1.8103
detail3.jpg,640x480,opencv,11,1.7984
detail3.jpg,640x480,opencv,12,1.7856
detail3.jpg,640x480,opencv,13,1.8137
detail3.jpg,640x480,opencv,14,1.849
detail3.jpg,640x480,opencv,15,1.8157
detail3.jpg,640x480,opencv,16,1.7943
detail3.jpg,640x480,opencv,17,1.8424
detail3.jpg,640x480,opencv,18,1.8523
detail3.jpg,640x480,opencv,19,1.8168
detail3.jpg,640x480,opencv,20,1.8257
detail3.jpg,640x480,opencv,21,1.7868
detail3.jpg,640x480,opencv,22,1.8537
detail3.jpg,640x480,opencv,23,1.881
detail3.jpg,640x480,opencv,24,1.9383
detail3.jpg,640x480,opencv,25,2.0512
detail3.jpg,640x480,opencv,26,1.9546
detail3.jpg,640x480,opencv,27,1.9045
detail3.jpg,640x480,opencv,28,1.8439
detail3.jpg,640x480,opencv,29,1.8412
detail3.jpg,640x480,opencv,30,1.8426
