image,resolution,version,run_id,time_ms
automobile3.jpg,640x480,manual_opt,12,0.5773
automobile3.jpg,640x480,manual_opt,13,0.5505
automobile3.jpg,640x480,manual_opt,14,0.5473
automobile3.jpg,640x480,manual_opt,15,0.5296
automobile3.jpg,640x480,manual_opt,16,0.5558
automobile3.jpg,640x480,manual_opt,17,0.594
automobile3.jpg,640x480,manual_opt,18,0.6283
automobile3.jpg,640x480,manual_opt,19,0.6038
automobile3.jpg,640x480,manual_opt,20,0.5877
automobile3.jpg,640x480,manual_opt,21,0.5639
automobile3.jpg,640x480,manual_opt,22,0.5676
automobile3.jpg,640x480,manual_opt,23,0.5539
automobile3.jpg,640x480,manual_opt,24,0.6785
automobile3.jpg,640x480,manual_opt,25,0.576
automobile3.jpg,640x480,manual_opt,26,0.5782
automobile3.jpg,640x480,manual_opt,27,0.556
automobile3.jpg,640x480,manual_opt,28,0.5929
automobile3.jpg,640x480,manual_opt,29,0.6667
automobile3.jpg,640x480,manual_opt,30,0.6369
automobile3.jpg,640x480,opencv_opt,1,0.5499
automobile3.jpg,640x480,opencv_opt,2,0.5283
automobile3.jpg,640x480,opencv_opt,3,0.7611
automobile3.jpg,640x480,opencv_opt,4,0.6246
automobile3.jpg,640x480,opencv_opt,5,0.5376
automobile3.jpg,640x480,opencv_opt,6,0.5442
automobile3.jpg,640x480,opencv_opt,7,0.532
automobile3.jpg,640x480,opencv_opt,8,0.7513
automobile3.jpg,640x480,opencv_opt,9,0.7228
automobile3.jpg,640x480,opencv_opt,10,0.596
automobile3.jpg,640x480,opencv_opt,11,0.8312
automobile3.jpg,640x480,opencv_opt,12,0.6156
automobile3.jpg,640x480,opencv_opt,13,0.5233
automobile3.jpg,640x480,opencv_opt,14,0.5212
automobile3.jpg,640x480,opencv_opt,15,0.5253
automobile3.jpg,640x480,opencv_opt,16,0.5207
automobile3.jpg,640x480,opencv_opt,17,0.5235
automobile3.jpg,640x480,opencv_opt,18,0.5242
automobile3.jpg,640x480,opencv_opt,19,0.5212
automobile3.jpg,640x480,opencv_opt,20,0.5211
automobile3.jpg,640x480,opencv_opt,21,0.6915
automobile3.jpg,640x480,opencv_opt,22,0.5648
automobile3.jpg,640x480,opencv_opt,23,0.5419
automobile3.jpg,640x480,opencv_opt,24,0.5424
automobile3.jpg,640x480,opencv_opt,25,0.5386
automobile3.jpg,640x480,opencv_opt,26,0.5398
automobile3.jpg,640x480,opencv_opt,27,0.5402
automobile3.jpg,640x480,opencv_opt,28,0.5395
automobile3.jpg,640x480,opencv_opt,29,0.5411
automobile3.jpg,640x480,opencv_opt,30,0.7444
detail1.jpg,640x480,manual_opt,1,0.5938
detail1.jpg,640x480,manual_opt,2,0.7565
detail1.jpg,640x480,manual_opt,3,0.7017
detail1.jpg,640x480,manual_opt,4,0.7494
detail1.jpg,640x480,manual_opt,5,0.643
detail1.jpg,640x480,manual_opt,6,0.752
detail1.jpg,640x480,manual_opt,7,0.6733
detail1.jpg,640x480,manual_opt,8,0.6761
detail1.jpg,640x480,manual_opt,9,0.7101
detail1.jpg,640x480,manual_opt,10,0.7227
detail1.jpg,640x480,manual_opt,11,0.7801
detail1.jpg,640x480,manual_opt,12,0.6536
detail1.jpg,640x480,manual_opt,13,0.6799
detail1.jpg,640x480,manual_opt,14,0.6573
detail1.jpg,640x480,manual_opt,15,0.6891
detail1.jpg,640x480,manual_opt,16,0.5472
detail1.jpg,640x480,manual_opt,17,0.5803
detail1.jpg,640x480,manual_opt,18,0.6725
detail1.jpg,640x480,manual_opt,19,0.7582
detail1.jpg,640x480,manual_opt,20,0.6564
detail1.jpg,640x480,manual_opt,21,0.6931
detail1.jpg,640x480,manual_opt,22,0.6705
detail1.jpg,640x480,manual_opt,23,0.6987
detail1.jpg,640x480,manual_opt,24,0.6329
detail1.jpg,640x480,manual_opt,25,0.6572
detail1.jpg,640x480,manual_opt,26,0.6411
detail1.jpg,640x480,manual_opt,27,0.6531
detail1.jpg,640x480,manual_opt,28,0.6199
detail1.jpg,640x480,manual_opt,29,0.6502
detail1.jpg,640x480,manual_opt,30,0.5629
detail1.jpg,640x480,opencv_opt,1,0.5514
detail1.jpg,640x480,opencv_opt,2,0.5356
detail1.jpg,640x480,opencv_opt,3,0.5673
detail1.jpg,640x480,opencv_opt,4,0.5482
detail1.jpg,640x480,opencv_opt,5,0.5392
detail1.jpg,640x480,opencv_opt,6,0.5349
detail1.jpg,640x480,opencv_opt,7,0.5322
detail1.jpg,640x480,opencv_opt,8,0.5437
detail1.jpg,640x480,opencv_opt,9,0.5365
detail1.jpg,640x480,opencv_opt,10,0.5345
detail1.jpg,640x480,opencv_opt,11,0.5329
detail1.jpg,640x480,opencv_opt,12,0.5276
detail1.jpg,640x480,opencv_opt,13,0.5272
detail1.jpg,640x480,opencv_opt,14,0.5313
detail1.jpg,640x480,opencv_opt,15,0.5593
detail1.jpg,640x480,opencv_opt,16,0.5549
detail1.jpg,640x480,opencv_opt,17,0.5475
detail1.jpg,640x480,opencv_opt,18,0.5309
